VisSquare1Path
0.1188660805
0.7905313058000001
0.009226084099999997
0.7760348221999999
0.0008383328000000002
0.7748187502000001
7.59258e-5
0.7747156809000001
6.0003999999999985e-6
0.7747021093
2.6260999999999993e-6
0.7747011649999997
1.8940000000000021e-6
0.7747038983000001
5.403300000000004e-6
0.7746965857999999
7.365899999999999e-6
0.7746990835
4.465999999999998e-6
0.7747021601000001
5.218399999999998e-6
0.7747029571
6.910900000000002e-6
0.7746992311999998
1.2368500000000005e-5
0.7747016841999999
2.3818e-6
0.7746972539999997
1.3222999999999966e-6
0.7747003045
1.0487700000000001e-5
0.7747022527999999
1.42374e-5
0.7747102468
1.0321000000000002e-5
0.7746989194999999
1.3808200000000006e-5
0.7747011838000001
1.1049999999999977e-6
0.7746962537000002
2.33671e-5
0.7746781701000001
0.00014474530000000005
0.7745094654
0.0011456382
0.7731332217
0.009256196800000002
0.7614414928999997
0.0815444146
0.6462711491
0.8801701822999999
