VisOctagonPath
0.7622686206
0.7905383880000003
0.7729584820000002
0.7760429166
0.7744693511999997
0.7748295692000002
0.7746771502000003
0.7747170178000002
0.7746964504000001
0.7746994828000004
0.7747050425999998
0.7747060450000001
0.7746952469999999
0.7747093386000001
0.7746932238000003
0.7747020501999997
0.7746940236
0.7747003033999997
0.7747031160000002
0.7746974224000001
0.7747040355999997
0.7747087239999999
0.7746912672
0.7747073474
0.7747019832000002
0.7747038954
0.7746903402000003
0.7747037846
0.7746958091999998
0.7746964253999998
0.7747090536000001
0.7746974195999998
0.7747180167999999
0.7746930908
0.7747033111999999
0.7747013794000001
0.7747005082000001
0.7746959764000003
0.7746995998000001
0.7747094012
0.7746793171999999
0.7747587946000001
0.7745061896000001
0.7751025984
0.7731297337999999
0.7776462526
0.7614379358
0.7949958204
0.6462704385999998
0.8801685894
