OctagonPath
1.6783880816724495e-6
7.627733176265861e-7
1.1380892275033444e-6
1.7976167018662198e-6
2.402277852579793e-7
9.077936011583909e-7
2.4027656727286517e-7
1.0993514908165525e-6
7.191051910587082e-7
1.0470460123403191e-6
7.706485179448386e-7
1.0594976995754318e-6
4.95293344901851e-7
1.0270379297606935e-6
1.2407829328413972e-6
8.581887113931486e-7
1.0991033336620049e-6
2.413462859909843e-7
3.4022336062658476e-7
1.1375372380214438e-6
4.986293250346108e-7
5.467666986842812e-7
8.607743096182563e-7
3.6057528968701236e-7
2.099798002367509e-7
3.564214933471366e-7
4.156099715803274e-7
9.926051432723043e-7
1.599136713209895e-6
1.097679221587211e-6
7.873563519136123e-7
1.0280667361306506e-6
6.064313780550223e-7
1.3290721542630335e-6
9.481640031623606e-8
8.737658511812768e-7
5.490291301226552e-7
2.1822580418065507e-8
4.6346854547067717e-7
5.753452851364749e-7
2.111143534157603e-6
1.4372713042342528e-6
2.1939599748188945e-5
7.278243659406339e-6
0.0002449841876336345
6.597042055975048e-5
0.0032418571959159422
0.00345721797682735
0.0523698920046487
0.10473663751214331
0.052371000505115284
0.0034541091723471924
0.0032389360930849768
6.599311817712811e-5
0.0002451259251026773
7.718891858408614e-6
2.167578801482925e-5
2.3147703450653034e-6
3.7955762582954355e-6
1.385471734033361e-6
2.2291243350486267e-7
1.147706343856622e-6
7.203169890071526e-8
4.1221637033656e-7
7.964785632245952e-8
2.9252718608541173e-7
2.651767689910989e-7
1.812148838226807e-7
1.324224433841767e-6
2.008627539157315e-6
2.0452417645467486e-6
4.881834532524665e-7
3.262420384762127e-7
1.0116051479408528e-6
1.6077144588053094e-6
1.8604267867823598e-6
5.104802902767408e-7
6.703875209124188e-8
1.9579974974374276e-6
1.6452367547596658e-6
1.906727744790948e-7
1.3433723006980869e-6
3.5813387475568115e-7
4.5574933589358213e-7
1.002496733333233e-6
1.1653549028475818e-6
3.879125289006635e-7
2.3011005751555347e-7
5.831559479543835e-7
1.4042825893442745e-8
9.676043834158654e-7
9.994083892336802e-7
2.0322931638516034e-6
2.1636936186914674e-6
2.955432461308749e-6
6.912437131179755e-7
8.158751942100029e-7
9.923528362012352e-7
3.2336569107116464e-7
1.4470533398272534e-7
